PaperTitle,Year,Author,Citation,Publication,URL
[HTML][HTML] Mining disease-symptom relation from massive biomedical literature and its application in severe disease diagnosis,2018,E Xia,,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6371303/
[PDF][PDF] Enriching Medical Natural Language Processing via Large-scale Concept Graph from Electronic Medical Records,2021,X Jiao,,asea2021.github.io,https://asea2021.github.io/ijcai-asea2021/assets/pdfs/ASEA_2021_paper_2.pdf
Research Hotspots and Trends of Knowledge Graph Question Answering System----Visual analysis based on CiteSpace,2021,Y Xu,,forestchemicalsreview.com,http://forestchemicalsreview.com/index.php/JFCR/article/view/412
Hospitalization Cost Prediction for Cardiovascular Disease by Effective Feature Selection,17,M Sheng,,books.google.com,https://books.google.com/books?hl=en&lr=&id=enD-DwAAQBAJ&oi=fnd&pg=PA314&dq=%22Medical+knowledge+graph%22+&ots=tmNh4YofNs&sig=qijOOceRFH4BgJr9zuGf_5GhKlY
Named Entity Extraction for Chinese Electronic Medical Records,2019,H Fan,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3374587.3374612
[HTML][HTML] Generating Accurate Electronic Health Assessment from Medical Graph,2020,Z Yang,,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7821471/
[CITATION][C] A cross-lingual medical knowledge graph entity alignment algorithm based on neural tensor network,2021,J Liu,,USA,xx
[CITATION][C] Medical knowledge graph construction by aligning large biomedical datasets.,2018,M Röder,,2018,xx
IMAS++ An Intelligent Medical Analysis System Enhanced with Deep Graph Neural Networks,30,F Luo,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3459637.3481966
Medical question answering for clinical decision support,25,TR Goodwin,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/2983323.2983819
A System for Recognizing Entities and Extracting Relations from Electronic Medical Records,2017,C Chen,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8332596/
Design of Offsite Diagnosis and Treatment Platform in the Yangtze River Delta based on Information Sharing,2019,Y Ji-hong,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3341069.3342973
Construction of Chinese Medicine Knowledge Base,2020,K Zhang,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-81197-6_56
Question Answering System over Knowledge Graph of Weapon Field,2020,P Gao,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9253485/
Knowledge Grounded Conversational Symptom Detection with Graph Memory Networks,2101,H Luo,,arxiv.org,https://arxiv.org/abs/2101.09773
[HTML][HTML] A Suicide Monitoring and Crisis Intervention Strategy Based on Knowledge Graph Technology for “Tree Hole” Microblog Users in China,2021,BX Yang,,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.674481/full
A Joint Model for Chinese Medical Entity and Relation Extraction based on Graph Convolutional Networks,2021,Y Pang,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9537885/
[CITATION][C] Automatic Detecting Inconsistency between Diagnosis and Chief Complaint in Electronic Medical Records,2020,L Huang,,Springer,https://link.springer.com/article/10.1007/s42354-019-0231-6
Path-based reasoning with constrained type attention for knowledge graph completion.,2020,K Lei,,search.ebscohost.com,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09410643&AN=143492328&h=JgZZsCt0I45lPtuzuuAgQ6vi%2BopwecQ11y9LZGge%2F%2FgSC574mSe%2B1N%2FOMmZVK%2F8Wv3tiqVn5oSvnjgwo9cdI1g%3D%3D&crl=c
Medicine Recommendation System For Diabetes Using Prior Medical Knowledge,2020,MA Wedagu,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3448823.3448872
[PDF][PDF] Link Prediction for a COVID-19-related Knowledge Graph,2021,M Vazaios,,aueb.gr,http://www2.aueb.gr/users/ion/docs/m_vazaios_bsc_thesis.pdf
Relational learning analysis of social politics using knowledge graph embedding,2021,B Abu-Salih,,Springer,https://link.springer.com/article/10.1007/s10618-021-00760-w
[PDF][PDF] Clinical relation extraction with deep learning,2016,X Lv,,researchgate.net,https://www.researchgate.net/profile/Yi-Guan-5/publication/306019738_Clinical_Relation_Extraction_with_Deep_Learning/links/57e8c20608ae9227da9f0f58/Clinical-Relation-Extraction-with-Deep-Learning.pdf
[CITATION][C] Exploring and Distilling Posterior and Prior Knowledge for Medical Report Generation,xx,F Liu,,Zou,xx
Kame: Knowledge-based attention model for diagnosis prediction in healthcare,27,F Ma,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3269206.3271701
Semantic Query Expansion based on Entity Association in Medical Question Answering,2020,X Cui,,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/1642/1/012022/meta
A Temporal Semantic Search System for Traditional Chinese Medicine Based on Temporal Knowledge Graphs,9,G Qi,,books.google.com,https://books.google.com/books?hl=en&lr=&id=eHfRDwAAQBAJ&oi=fnd&pg=PA13&dq=%22Medical+knowledge+graph%22+&ots=w2xMxKXxaL&sig=PZnAr6kpoJgmaUGMjTtSgHsWFyg
Mimo: Mutual integration of patient journey and medical ontology for healthcare representation learning,2021,X Peng,,arxiv.org,https://arxiv.org/abs/2107.09288
A knowledge based approach for tackling mislabeled multi-class big social data,2014,M Guo,,Springer,https://link.springer.com/chapter/10.1007/978-3-319-07443-6_24
Fine-Grained Evaluation of Knowledge Graph Embedding Models in Downstream Tasks,2020,Y Zhang,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-60259-8_19
Modeling relation paths for knowledge graph completion,2020,Y Shen,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8974254/
A Literature Review of Recent Graph Embedding Techniques for Biomedical Data,2020,Y Chen,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-63823-8_3
A Parallel Implementation of Liveness on Knowledge Graphs under Label Constraints,2021,Q Sha,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9546824/
[PDF][PDF] Geological Knowledge Graph Construction from Mineral Exploration Text,2021,M Enkhsaikhan,,research-repository.uwa.edu.au,https://research-repository.uwa.edu.au/files/153429681/THESIS_DOCTOR_OF_PHILOSOPHY_ENKHSAIKHAN_Majigsuren_2021.pdf
Quro: facilitating user symptom check using a personalised chatbot-oriented dialogue system,2018,S Ghosh,,books.google.com,https://books.google.com/books?hl=en&lr=&id=ao1xDwAAQBAJ&oi=fnd&pg=PA51&dq=%22Medical+knowledge+graph%22+&ots=Rp9Bq0abhr&sig=zwRrAbaUGs9euHrRPofIEQhZiu4
[HTML][HTML] Knowledge Graph Construction Method on Natural Disaster Emergency,2020,Z DU,,ch.whu.edu.cn,http://ch.whu.edu.cn/en/article/doi/10.13203/j.whugis20200047
Constructing a knowledge-based heterogeneous information graph for medical health status classification,2020,T Pham,,Springer,https://link.springer.com/article/10.1007/s13755-020-0100-6
Fine-Grained Evaluation of Knowledge Graph Embedding Model in Knowledge Enhancement Downstream Tasks,2021,Y Zhang,,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214579621000356
"Organizing Big Data, Information, and Knowledge",2020,OL Zavalina,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3383583.3398507
Accelerating the exploitation of (bio) medical knowledge using linked data,2016,M Shafahi,,Springer,https://link.springer.com/chapter/10.1007/978-3-319-54717-6_8
A Platform and Algorithms for Interoperability Between Clinical Coding Systems,2021,D Juric,,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877050921015453
A visualization algorithm for medical big data based on deep learning,2021,Y Qiu,,Elsevier,https://www.sciencedirect.com/science/article/pii/S0263224121007594
BiLSTM-LAN based Medical Named Entity Recognition,2020,C Chen,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9258301/
Artificial intelligence meets Chinese medicine,2019,Y Guo,,Springer,https://link.springer.com/article/10.1007/s11655-019-3169-5
Multi-Modal Knowledge-Aware Attention Network for Question Answering,2020,Z Yingying,,crad.ict.ac.cn,https://crad.ict.ac.cn/EN/10.7544/issn1000-1239.2020.20190474
[HTML][HTML] Knowledge Graphs of Kawasaki Disease,2021,Z Huang,,Springer,https://link.springer.com/article/10.1007/s13755-020-00130-8
COMETA: A corpus for medical entity linking in the social media,2020,M Basaldella,,arxiv.org,https://arxiv.org/abs/2010.03295
[HTML][HTML] QAnalysis: a question-answer driven analytic tool on knowledge graphs for leveraging electronic medical records for clinical research,2019,T Ruan,,…,https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-019-0798-8
Simultaneous learning algorithm for multiple sets of synonyms with different semantics,2020,Y Wei,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3444370.3444561
A Novel Algorithm of Expansion Term Selection and Weight Assignment for Query Expansion of Chinese EMR Retrieval,2020,S Yang,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9313210/
Automatic diagnosis with efficient medical case searching based on evolving graphs,2018,X Wang,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8470072/
Intelligent Question Answering System Based on Knowledge Graph of Beijing Opera,2021,W Hou,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9537849/
FakeSens: A Social Sensing Approach to COVID-19 Misinformation Detection on Social Media,2021,Z Kou,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9600021/
Safe medicine recommendation via star interactive enhanced-based transformer model,2021,N Wang,,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010482521009537
A Semi-automated entity relation extraction mechanism with weakly supervised learning for Chinese medical webpages,2016,Z Liu,,Springer,https://link.springer.com/chapter/10.1007/978-3-319-59858-1_5
Knowledge graph embedding based on multi-view clustering framework,2019,H Xiao,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8778709/
The Dr-KGQA System for Automatically Answering Medication Related Questions in Chinese,2019,W Zhu,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8904496/
[HTML][HTML] Deep learning meets biomedical ontologies: knowledge embeddings for epilepsy,2017,R Maldonado,,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5977726/
Chinese Medical Entity Annotation Based on Autonomous Learning,2019,H Fan,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3374587.3374613
Medical Entity Relation Verification with Large-scale Machine Reading Comprehension,27,Y Xia,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3447548.3467144
Cybersecurity Threat Intelligence Augmentation and Embedding Improvement-A Healthcare Usecase,2020,M Sills,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9280482/
Knowledge representations and inference techniques for medical question answering,2017,TR Goodwin,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3106745
[PDF][PDF] Discovering Medical Entity Relations from Texts using Dependency Information,xx,Y Shen,,cobweb.cs.uga.edu,http://cobweb.cs.uga.edu/~shengli/Docs/Tusion19/1_Discovering_Medical_Entity_Relations_from_Texts_using_Dependency_Information.pdf
Predicting missing and noisy links via neighbourhood preserving graph embeddings in a clinical knowlegebase,2020,B Saha,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9356223/
MDPeQA: A Pediatric Question Answering System Based on Multiple Data Sources,2020,J Li,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-81197-6_57
CLEP: A Hybrid Data-and Knowledge-Driven Framework for Generating Patient Representations,2021,V Srinivas,,academic.oup.com,https://academic.oup.com/bioinformatics/advance-article-abstract/doi/10.1093/bioinformatics/btab340/6272574
"AI Assisted Clinical Diagnosis & Treatment, and Development Strategy",2018,M Kong,,journal.hep.com.cn,https://journal.hep.com.cn/sscae/EN/10.15302/J-SSCAE-2018.02.013
SMedBERT: A knowledge-enhanced pre-trained language model with structured semantics for medical text mining,2021,T Zhang,,arxiv.org,https://arxiv.org/abs/2108.08983
Context-compatible information fusion for scientific knowledge graphs,2020,H Kroll,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-54956-5_3
Overview of CCKS 2020 Task 3: Named Entity Recognition and Event Extraction in Chinese Electronic Medical Records,2021,X Li,,direct.mit.edu,https://direct.mit.edu/dint/article-abstract/3/3/376/98586
[HTML][HTML] Health Natural Language Processing: Methodology Development and Applications,2021,T Hao,,medinform.jmir.org,https://medinform.jmir.org/2021/10/e23898/
CLEP: A Hybrid Data-and Knowledge-Driven Framework for Generating Patient Representations.,2021,M Ali,,europepmc.org,https://europepmc.org/article/pmc/pmc8504642
Embedding Signals on Knowledge Graphs with Unbalanced Diffusion Earth Mover's Distance,2021,A Tong,,arxiv.org,https://arxiv.org/abs/2107.12334
Design and Implementation of Medical Process Visualization CDSS Oriented to NCCN Guidelines,2020,MX Liu,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3424311.3424322
A Group Discovery Method Based on Collaborative Filtering and Knowledge Graph for IoT Scenarios,2021,K Yao,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9332252/
Semi-automatic Causal Graph Construction System,2020,K Cheng,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3403746.3403901
Text Mining to Identify and Extract Novel Disease Treatments From Unstructured Datasets,2020,R Yedida,,arxiv.org,https://arxiv.org/abs/2011.07959
A co‐training based entity recognition approach for cross‐disease clinical documents,2019,D Chen,,Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.4505
[HTML][HTML] Named entity recognition in Chinese medical literature using pretraining models,2020,Y Wang,,hindawi.com,https://www.hindawi.com/journals/sp/2020/8812754/
[PDF][PDF] The Study of Artificial Intelligence-Assisted Diagnosis of Low Back Pain,2018,MD Longtao,,mail.easychair.org,https://mail.easychair.org/publications/download/JMb3
CLEP: a hybrid data-and knowledge-driven framework for generating patient representations,2021,VS Bharadhwaj,,academic.oup.com,https://academic.oup.com/bioinformatics/article-abstract/37/19/3311/6272574
基于多来源文本的中文医学知识图谱的构建,2020,昝红英， 窦华溢，,,cqvip.com,http://www.cqvip.com/qk/90407x/202002/7101690551.html
[HTML][HTML] Artificial intelligence in COVID-19 drug repurposing,2020,Y Zhou,,Elsevier,https://www.sciencedirect.com/science/article/pii/S2589750020301928
A new method for complex triplet extraction of biomedical texts,2019,X Wang,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-29563-9_15
KSR: A semantic representation of knowledge graph within a novel unsupervised paradigm,1608,H Xiao,,arxiv.org,https://arxiv.org/abs/1608.07685
[HTML][HTML] Accelerating Epidemiological Investigation Analysis by Using NLP and Knowledge Reasoning: A Case Study on COVID-19,2020,J Wang,,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8075493/
Knowledge-aware textual entailment with graph attention network,28,D Chen,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3357384.3358071
[PDF][PDF] Cognitive Computing-Based CDSS in Medical Practice,2021,J Chen,,downloads.spj.sciencemag.org,https://downloads.spj.sciencemag.org/hds/2021/9819851.pdf
A Review on Named Entity Recognition in Chinese Medical Text,2021,L Zhou,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-78615-1_4
Application of artificial intelligence and machine learning for COVID-19 drug discovery and vaccine design,2021,H Lv,,academic.oup.com,https://academic.oup.com/bib/article-abstract/22/6/bbab320/6354025
[HTML][HTML] Constructing knowledge graphs and their biomedical applications,2020,DN Nicholson,,Elsevier,https://www.sciencedirect.com/science/article/pii/S2001037020302804
[PDF][PDF] Context-Aware End-To-End Relation Extracting from Clinical Texts with Attention-based Bi-Tree-GRU.,2018,D Chen,,ceur-ws.org,http://ceur-ws.org/Vol-2206/paper2.pdf
Attention-based Unsupervised Keyphrase Extraction and Phrase Graph for COVID-19 Medical Literature Retrieval,2021,H Ding,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3473939
[PDF][PDF] MUFFIN: multi-scale feature fusion for drug–drug interaction prediction,2021,Y Chen,,researchgate.net,https://www.researchgate.net/profile/Jianmin-Wang-3/publication/350100336_MUFFIN_Multi-Scale_Feature_Fusion_for_Drug-Drug_Interaction_Prediction/links/6063bb6592851cd8ce7ad5c1/MUFFIN-Multi-Scale-Feature-Fusion-for-Drug-Drug-Interaction-Prediction.pdf
[PDF][PDF] Concept Linking for Clinical Text,224,J Fu,,cs224d.stanford.edu,https://cs224d.stanford.edu/reports/fu.pdf
Advancing public health genomics,2016,X Li,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/7872883/
A multimodal framework for improving in silico drug repositioning with the prior knowledge from knowledge graphs,2021,Z Xiong,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9511093/
Medical Named Entity Recognition Based on Multi Feature Fusion of BERT,2021,Z Li,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3490322.3490336
[HTML][HTML] Extraction of Characteristics of Time in “Tree Hole” Data,2020,X Jing,,atlantis-press.com,https://www.atlantis-press.com/journals/jaims/125948571/view
Thoughts on Application of Artificial Intelligence in Teaching of Different Disciplines,2020,F Xu,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9201885/
Process and methods of clinical big data mining based on electronic medical records,2017,R Tong,,infocomm-journal.com,http://www.infocomm-journal.com/bdr/EN/Y2017/V3/I5/2017054
[HTML][HTML] Chinese clinical named entity recognition with radical-level feature and self-attention mechanism,2019,M Yin,,Elsevier,https://www.sciencedirect.com/science/article/pii/S1532046419302084
[PDF][PDF] Pre-trained Text Representations with Knowledge Bases for Mortality Prediction,xx,G Albi,,researchgate.net,https://www.researchgate.net/profile/Giuseppe-Albi/publication/353555195_Pre-trained_Text_Representations_with_Knowledge_Bases_for_Mortality_Prediction/links/6102b1c30c2bfa282a0d3bd8/Pre-trained-Text-Representations-with-Knowledge-Bases-for-Mortality-Prediction.pdf
Retrieving Entities from Knowledge Graphs without Knowing Much: On Learning Generalizable Patterns and Indexing,2020,Y Xie,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9378299/
Towards interpretable clinical diagnosis with bayesian network ensembles stacked on entity-aware cnns,58,J Chen,,aclweb.org,https://www.aclweb.org/anthology/2020.acl-main.286/
"Knowledge-aware multi-center clinical dataset adaptation: Problem, method, and application",2021,J Chu,,Elsevier,https://www.sciencedirect.com/science/article/pii/S1532046421000393
Bias in Knowledge Graphs--an Empirical Study with Movie Recommendation and Different Language Editions of DBpedia,2105,MM Voit,,arxiv.org,https://arxiv.org/abs/2105.00674
A BERT-Based Named Entity Recognition in Chinese Electronic Medical Record,2020,Q Wang,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3436369.3436390
[HTML][HTML] Recent advances in the study of ancient books on traditional Chinese medicine,2020,L Gao,,wjtcm.net,https://www.wjtcm.net/article.asp?issn=2311-8571;year=2020;volume=6;issue=1;spage=61;epage=66;aulast=Gao
CMeIE: Construction and Evaluation of Chinese Medical Information Extraction Dataset,2020,T Guan,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-60450-9_22
"[BOOK][B] Smart Computing and Communication: Second International Conference, SmartCom 2017, Shenzhen, China, December 10-12, 2017, Proceedings",2018,M Qiu,,books.google.com,https://books.google.com/books?hl=en&lr=&id=QYtHDwAAQBAJ&oi=fnd&pg=PR6&dq=%22Medical+knowledge+graph%22+&ots=BvBitq6XL9&sig=B14yTJxx6iLxBn9jExuZfMj7kdE
Financial news recommendation based on graph embeddings,2019,J Ren,,Elsevier,https://www.sciencedirect.com/science/article/pii/S0167923619301447
Computational intelligence using ontology—A case study on the knowledge representation in a clinical decision support system,2020,R Lourdusamy,,Elsevier,https://www.sciencedirect.com/science/article/pii/B9780128206041000078
Recent trends in knowledge graphs: theory and practice,2021,S Tiwari,,Springer,https://link.springer.com/article/10.1007/s00500-021-05756-8
Deep Convolutional Neural Network Diabetic Entity Relationship Extraction Model Based on Enhanced Semantic Representation,2,T Yu,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3500931.3501009
[HTML][HTML] A deep learning model incorporating part of speech and self-matching attention for named entity recognition of Chinese electronic medical records,2019,X Cai,,…,https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-019-0762-7
An attention-based BiLSTM-CRF model for Chinese clinic named entity recognition,2019,G Wu,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8798611/
Heterogeneous Similarity Graph Neural Network on Electronic Health Records,2020,Z Liu,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9377795/
An Initial Ingredient Analysis of Drugs Approved by China Food and Drug Administration,2016,H Li,,Springer,https://link.springer.com/content/pdf/10.1007/978-981-10-3168-7_10.pdf
[HTML][HTML] Individual travel behavior modeling of public transport passenger based on graph construction,2018,Q Liang,,hindawi.com,https://www.hindawi.com/journals/jat/2018/3859830/
Property-Based Semantic Similarity Criteria to Evaluate the Overlaps of Schemas,2021,L Huang,,mdpi.com,https://www.mdpi.com/1999-4893/14/8/241
"Exploiting knowledge graphs in industrial products and services: A survey of key aspects, challenges, and future perspectives",2021,X Li,,Elsevier,https://www.sciencedirect.com/science/article/pii/S0166361521000567
Self-alignment pretraining for biomedical entity representations,2020,F Liu,,arxiv.org,https://arxiv.org/abs/2010.11784
AIM in Electronic Health Records (EHRs),2020,Y Guan,,Springer,https://link.springer.com/content/pdf/10.1007/978-3-030-58080-3_47-1.pdf
Building causal graphs from medical literature and electronic medical records,2019,G Nordon,,ojs.aaai.org,https://ojs.aaai.org/index.php/AAAI/article/view/3902
EMBERT: A Pre-trained Language Model for Chinese Medical Text Mining,2021,Z Cai,,Springer,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_20
Medical entity recognition of Esophageal Carcinoma based on word clustering,2018,R Wang,,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8965515/
MedRetriever: Target-Driven Interpretable Health Risk Prediction via Retrieving Unstructured Medical Text,30,M Ye,,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3459637.3482273
